"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1923",14.6463267479678,0.950787533273753,1.25997194578821,0.83961451938466,0.401124555721271,0.428157908979144
"1924",9.91682689902727,4.81004273357969,0.911911189553984,5.21055234451952,1.88279248874831e-07,4.54852838865927e-07
"1925",25.6543896904371,-9.34421490567568,1.08341285934458,-8.62127863648145,6.62105793627335e-18,6.49680215730844e-17
"1926",16.8277511798737,-8.68030724222342,1.27402758937313,-6.80818737267743,9.8836086626858e-12,4.48252883586493e-11
"1927",14.5391932776695,-1.56865687302172,1.27497903367809,-1.17285049566421,0.240855764467442,0.273248376813641
"1928",10.9887289982285,4.7285006118146,0.98387712830058,4.78519920222703,1.70817830622845e-06,3.58482373898861e-06
"1929",53.4170123060833,-9.79184147627394,1.87604629218539,-5.16900885809116,2.35338744712224e-07,5.59311562108272e-07
"1930",10.4661878066962,-5.34568068649847,1.0467373069298,-5.1079963127193,3.25593003470421e-07,7.59509491843047e-07
"1931",16.7225660186719,-2.2811981844909,1.2672698285629,-1.72256063157231,0.0849680094515707,0.103557414116799
"1932",17.3806471644252,-4.11490880546272,1.10945074969582,-3.69530060300218,0.000219626786032975,0.000347679081695799
"1933",11.3007449264556,-8.08895530977332,1.20068163543989,-6.73390286651277,1.65171464987176e-11,7.22255151556826e-11
"1934",12.1976150256329,-2.10736320171596,1.3452923709173,-1.51622560631341,0.129462315351649,0.154342695174931
"1935",11.8744247046732,2.65077746786479,1.3196471963747,2.04235066205146,0.0411167600569263,0.0517138631643816
"1936",15.947066087943,-2.96132699435721,1.09908793411723,-2.65635523305871,0.00789903577292018,0.0105976799592697
"1937",10.8921574490461,0.455101533157439,1.07500421473497,0.387090339397061,0.698689329266677,0.710531521288146
"1938",23.1360446940626,-8.99908465748174,1.47355521907041,-6.09513634534029,1.09344213731447e-09,3.68169109712139e-09
"1939",14.5251202262229,-1.38026081927406,1.25457205083663,-1.02805685627448,0.303923083587326,0.340066794842437
